Problem:    
Rows:       230
Columns:    660 (660 integer, 0 binary)
Non-zeros:  1400
Status:     INTEGER OPTIMAL
Objective:  obj = 4676 (MAXimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
   502 f_3_36_25    *              0             0           500 
   503 f_3_38_25    *              0             0           500 
   504 f_3_25_26    *              0             0            50 
   505 f_3_26_27    *              0             0           500 
   506 f_3_26_29    *              0             0           500 
   507 f_3_26_33    *              0             0           500 
   508 f_3_26_35    *              0             0           500 
   509 f_3_26_37    *              0             0           500 
   510 f_3_30_27    *              0             0           500 
   511 f_3_36_27    *              0             0           500 
   512 f_3_38_27    *              0             0           500 
   513 f_3_27_28    *              0             0            50 
   514 f_3_28_29    *              0             0           500 
   515 f_3_28_35    *              0             0           500 
   516 f_3_28_37    *              0             0           500 
   517 f_3_34_29    *              0             0           500 
   518 f_3_36_29    *              0             0           500 
   519 f_3_38_29    *              0             0           500 
   520 f_3_29_30    *              0             0            50 
   521 f_3_30_33    *              0             0           500 
   522 f_3_30_35    *              0             0           500 
   523 f_3_30_37    *              0             0           500 
   524 f_3_31_32    *             22             0            50 
   525 f_3_36_33    *              0             0           500 
   526 f_3_40_33    *              0             0           500 
   527 f_3_33_34    *              0             0            50 
   528 f_3_34_35    *              0             0           500 
   529 f_3_34_39    *              0             0           500 
   530 f_3_38_35    *              0             0           500 
   531 f_3_35_36    *             19             0            50 
   532 f_3_36_37    *             18             0           500 
   533 f_3_37_38    *             18             0            50 
   534 f_3_39_40    *              0             0            50 
   535 f_4_0_1      *              0             0             = 
   536 f_4_22_1     *              0             0           500 
   537 f_4_40_1     *              0             0           500 
   538 f_4_1_2      *              0             0            50 
   539 f_4_2_21     *              0             0           500 
   540 f_4_2_39     *              0             0           500 
   541 f_4_0_3      *              0             0             = 
   542 f_4_6_3      *              0             0           500 
   543 f_4_18_3     *              0             0           500 
   544 f_4_26_3     *              0             0           500 
   545 f_4_32_3     *              0             0           500 
   546 f_4_34_3     *              0             0           500 
   547 f_4_36_3     *              0             0           500 
   548 f_4_3_4      *              0             0            50 
   549 f_4_4_5      *              0             0           500 
   550 f_4_4_17     *              0             0           500 
   551 f_4_4_25     *              0             0           500 
   552 f_4_4_31     *              0             0           500 
   553 f_4_4_33     *              0             0           500 
   554 f_4_4_35     *              0             0           500 
   555 f_4_0_5      *              0             0             = 
   556 f_4_8_5      *              0             0           500 
   557 f_4_32_5     *              0             0           500 
   558 f_4_5_6      *              0             0            50 
   559 f_4_6_7      *              0             0           500 
   560 f_4_6_31     *              0             0           500 
   561 f_4_0_7      *              0             0             = 
   562 f_4_32_7     *              0             0           500 
   563 f_4_7_8      *              0             0            50 
   564 f_4_8_31     *              0             0           500 
   565 f_4_14_9     *              0             0           500 
   566 f_4_20_9     *              0             0           500 
   567 f_4_9_10     *              0             0            50 
   568 f_4_10_13    *              0             0           500 
   569 f_4_10_19    *              0             0           500 
   570 f_4_24_11    *              0             0           500 
   571 f_4_28_11    *              0             0           500 
   572 f_4_30_11    *              0             0           500 
   573 f_4_36_11    *              0             0           500 
   574 f_4_11_12    *              0             0            50 
   575 f_4_12_23    *              0             0           500 
   576 f_4_12_27    *              0             0           500 
   577 f_4_12_29    *              0             0           500 
   578 f_4_12_35    *              0             0           500 
   579 f_4_20_13    *              0             0           500 
   580 f_4_26_13    *              0             0           500 
   581 f_4_38_13    *              0             0           500 
   582 f_4_13_14    *              0             0            50 
   583 f_4_14_19    *              0             0           500 
   584 f_4_14_25    *              0             0           500 
   585 f_4_14_37    *              0             0           500 
   586 f_4_18_15    *              0             0           500 
   587 f_4_24_15    *              0             0           500 
   588 f_4_30_15    *              0             0           500 
   589 f_4_34_15    *              0             0           500 
   590 f_4_40_15    *              0             0           500 
   591 f_4_15_16    *              0             0            50 
   592 f_4_16_17    *              0             0           500 
   593 f_4_16_23    *              0             0           500 
   594 f_4_16_29    *              0             0           500 
   595 f_4_16_33    *              0             0           500 
   596 f_4_16_39    *              0             0           500 
   597 f_4_24_17    *              0             0           500 
   598 f_4_26_17    *              0             0           500 
   599 f_4_30_17    *              0             0           500 
   600 f_4_32_17    *              0             0           500 
   601 f_4_34_17    *              0             0           500 
   602 f_4_36_17    *              0             0           500 
   603 f_4_40_17    *              0             0           500 
   604 f_4_17_18    *              0             0            50 
   605 f_4_18_23    *              0             0           500 
   606 f_4_18_25    *              0             0           500 
   607 f_4_18_29    *              0             0           500 
   608 f_4_18_31    *              0             0           500 
   609 f_4_18_33    *              0             0           500 
   610 f_4_18_35    *              0             0           500 
   611 f_4_18_39    *              0             0           500 
   612 f_4_19_20    *              0             0            50 
   613 f_4_40_21    *              0             0           500 
   614 f_4_21_22    *              0             0            50 
   615 f_4_22_39    *              0             0           500 
   616 f_4_30_23    *              0             0           500 
   617 f_4_34_23    *              0             0           500 
   618 f_4_36_23    *              0             0           500 
   619 f_4_40_23    *              0             0           500 
   620 f_4_23_24    *              0             0            50 
   621 f_4_24_29    *              0             0           500 
   622 f_4_24_33    *              0             0           500 
   623 f_4_24_35    *              0             0           500 
   624 f_4_24_39    *              0             0           500 
   625 f_4_28_25    *              0             0           500 
   626 f_4_30_25    *              0             0           500 
   627 f_4_34_25    *              0             0           500 
   628 f_4_36_25    *              0             0           500 
   629 f_4_38_25    *              0             0           500 
   630 f_4_25_26    *              0             0            50 
   631 f_4_26_27    *              0             0           500 
   632 f_4_26_29    *              0             0           500 
   633 f_4_26_33    *              0             0           500 
   634 f_4_26_35    *              0             0           500 
   635 f_4_26_37    *              0             0           500 
   636 f_4_30_27    *              0             0           500 
   637 f_4_36_27    *              0             0           500 
   638 f_4_38_27    *              0             0           500 
   639 f_4_27_28    *              0             0            50 
   640 f_4_28_29    *              0             0           500 
   641 f_4_28_35    *              0             0           500 
   642 f_4_28_37    *              0             0           500 
   643 f_4_34_29    *              0             0           500 
   644 f_4_36_29    *              0             0           500 
   645 f_4_38_29    *              0             0           500 
   646 f_4_29_30    *              0             0            50 
   647 f_4_30_33    *              0             0           500 
   648 f_4_30_35    *              0             0           500 
   649 f_4_30_37    *              0             0           500 
   650 f_4_31_32    *              0             0            50 
   651 f_4_36_33    *              0             0           500 
   652 f_4_40_33    *              0             0           500 
   653 f_4_33_34    *              0             0            50 
   654 f_4_34_35    *              0             0           500 
   655 f_4_34_39    *              0             0           500 
   656 f_4_38_35    *              0             0           500 
   657 f_4_35_36    *              0             0            50 
   658 f_4_36_37    *              0             0           500 
   659 f_4_37_38    *              0             0            50 
   660 f_4_39_40    *              0             0            50 

Integer feasibility conditions:

KKT.PE: max.abs.err = 0.00e+00 on row 0
        max.rel.err = 0.00e+00 on row 0
        High quality

KKT.PB: max.abs.err = 0.00e+00 on row 0
        max.rel.err = 0.00e+00 on row 0
        High quality

End of output
